MoviePersonID(Integer),FirstName(String),LastName(String),CrewTitleID(Integer),MovieID(Integer),Title(String),YearReleased(Integer),Quantity(Integer)
1505,Michael,Rosenbaum,1,181,Bringing Down the House ,2003,25
1885,Chelcie,Ross,1,238,Basic Instinct ,1992,33
2306,Katharine,Ross,1,301,The Graduate ,1967,26
2306,Katharine,Ross,1,314,Butch Cassidy and the Sundance Kid ,1969,27
815,Rick,Rossovich,1,92,Top Gun ,1986,34
653,Emmy,Rossum,1,74,The Day After Tomorrow ,2004,19
764,Tim,Roth,1,87,Planet of the Apes ,2001,22
764,Tim,Roth,1,282,Pulp Fiction ,1994,35
2294,Richard,Roundtree,1,299,George of the Jungle ,1997,22
1636,Victoria,Rowell,1,199,Dumb & Dumber ,1994,20
494,Richard,Roxburgh,1,55,Mission: Impossible II ,2000,20
494,Richard,Roxburgh,1,227,Van Helsing ,2004,13
544,Deep,Roy,1,60,Charlie and the Chocolate Factory ,2005,5
2440,Saul,Rubinek,1,324,Unforgiven ,1992,25
360,Alan,Ruck,1,41,Twister ,1996,36
360,Alan,Ruck,1,222,Speed ,1994,36
2140,Paul,Rudd,1,275,The 40 Year Old Virgin ,2005,13
1781,Maya,Rudolph,1,223,50 First Dates ,2004,29
1987,Mercedes,Ruehl,1,251,Big ,1988,23
2543,Mark,Ruffalo,1,342,Collateral ,2004,26
2303,Vyto,Ruginis,1,300,Phenomenon ,1996,26
1253,Ja,Rule,1,147,The Fast and the Furious ,2001,16
175,Geoffrey,Rush,1,21,Pirates of the Caribbean: The Curse of the Black Pearl ,2003,21
175,Geoffrey,Rush,1,336,Shakespeare in Love ,1998,44
2314,Deborah,Rush,1,302,American Wedding ,2003,34
1543,Jared,Rushton,1,186,"Honey, I Shrunk the Kids ",1989,17
1543,Jared,Rushton,1,251,Big ,1988,23
2463,Kurt,Russell,1,330,Vanilla Sky ,2001,5
391,James,Russo,1,44,Beverly Hills Cop ,1984,22
1241,Rene,Russo,1,146,Lethal Weapon 3 ,1992,33
1241,Rene,Russo,1,170,Ransom ,1996,26
1241,Rene,Russo,1,190,Lethal Weapon 4 ,1998,18
1241,Rene,Russo,1,313,In the Line of Fire ,1993,8
606,Ann,Rutherford,1,67,Gone with the Wind ,1939,28
735,Mitch,Ryan,1,83,Liar Liar ,1997,39
1669,Meg,Ryan,1,204,Sleepless in Seattle ,1993,29
1669,Meg,Ryan,1,247,You've Got Mail ,1998,8
2120,Will,Ryan,1,272,The Little Mermaid ,1989,38
276,Josh,Ryan Evans,1,32,How the Grinch Stole Christmas ,2000,27
1852,Christopher,Rydell,1,233,On Golden Pond ,1981,24
1675,Winona,Ryder,1,205,Mr. Deeds ,2002,15
412,Dmitri,S. Boudrine,1,46,Cast Away ,2000,10
1472,Richard,S. Castellano,1,176,The Godfather ,1972,17
2133,Charles,S. Dutton,1,274,Crocodile' Dundee II ,1988,30
2133,Charles,S. Dutton,1,276,A Time to Kill ,1996,17
2035,Daryl,Sabara,1,259,Spy Kids ,2001,7
2035,Daryl,Sabara,1,264,Spy Kids 3-D: Game Over ,2003,16
140,Ernie,Sabella,1,15,The Lion King ,1994,28
1897,William,Sadler,1,240,Die Hard 2 ,1990,35
1462,James,Saito,1,174,Teenage Mutant Ninja Turtles ,1990,32
480,Lea,Salonga,1,53,Aladdin ,1992,56
784,Laura,San Giacomo,1,89,Pretty Woman ,1990,15
404,Paul,Sanchez,1,46,Cast Away ,2000,10
434,Roselyn,Sanchez,1,49,Rush Hour 2 ,2001,19
1327,Sandra,Sánchez,1,156,The Blair Witch Project ,1999,28
695,Elizabeth,Sanders,1,78,Batman Forever ,1995,23
1206,Chris,Sanders,1,142,Lilo & Stitch ,2002,21
1275,George,Sanders,1,150,The Jungle Book ,1967,30
987,Adam,Sandler,1,114,Big Daddy ,1999,24
987,Adam,Sandler,1,118,The Waterboy ,1998,14
987,Adam,Sandler,1,123,The Longest Yard ,2005,14
987,Adam,Sandler,1,179,Anger Management ,2003,10
987,Adam,Sandler,1,205,Mr. Deeds ,2002,15
987,Adam,Sandler,1,223,50 First Dates ,2004,29
1753,Miguel,Sandoval,1,218,Clear and Present Danger ,1994,9
2460,Rodrigo,Santoro,1,329,Charlie's Angels: Full Throttle ,2003,20
1074,Leanne,Santos,1,125,Scary Movie ,2000,20
1065,Bob,Sapp,1,123,The Longest Yard ,2005,14
1355,Susan,Sarandon,1,160,The Rocky Horror Picture Show ,1975,6
1884,Leilani,Sarelle,1,238,Basic Instinct ,1992,33
345,Paul,Satterfield,1,39,Bruce Almighty ,2003,15
1721,Michael,Saucedo,1,212,Traffic ,2000,20
31,Jennifer,Saunders,1,3,Shrek 2 ,2004,45
943,Cliff,Saunders,1,108,Chicago ,2002,35
517,Fred,Savage,1,57,Austin Powers in Goldmember ,2002,21
1447,Doug,Savant,1,172,Godzilla ,1998,23
2200,Julia,Sawalha,1,286,Chicken Run ,2000,13
91,Mattia,Sbragia,1,10,The Passion of the Christ ,2004,9
2250,Fabio,Scarpa,1,293,The Italian Job ,2003,16
1087,Diana,Scarwid,1,127,What Lies Beneath ,2000,23
1344,Jason,Schaller,1,158,Look Who's Talking ,1989,27
1686,Heidi,Schanz,1,206,The Truman Show ,1998,14
279,Roy,Scheider,1,33,Jaws ,1975,17
279,Roy,Scheider,1,308,Jaws 2 ,1978,15
1335,Maximilian,Schell,1,157,Deep Impact ,1998,28
1011,Vincent,Schiavelli,1,116,Batman Returns ,1992,36
1011,Vincent,Schiavelli,1,209,Tomorrow Never Dies ,1997,26
420,Richard,Schiff,1,47,The Lost World: Jurassic Park ,1997,35
420,Richard,Schiff,1,148,Doctor Dolittle ,1998,23
1389,Kevin,Schmidt,1,164,Cheaper by the Dozen ,2003,24
995,Rob,Schneider,1,114,Big Daddy ,1999,24
995,Rob,Schneider,1,223,50 First Dates ,2004,29
648,David,Schofield,1,73,Gladiator ,2000,16
1432,Liev,Schreiber,1,170,Ransom ,1996,26
1432,Liev,Schreiber,1,237,The Sum of All Fears ,2002,12
1251,Matt,Schulze,1,147,The Fast and the Furious ,2001,16
2169,Robert,Schwartzman,1,280,The Princess Diaries ,2001,19
559,Arnold,Schwarzenegger,1,63,Terminator 2: Judgment Day ,1991,11
559,Arnold,Schwarzenegger,1,137,Terminator 3: Rise of the Machines ,2003,11
559,Arnold,Schwarzenegger,1,141,True Lies ,1994,26
559,Arnold,Schwarzenegger,1,232,Total Recall ,1990,24
559,Arnold,Schwarzenegger,1,263,Twins ,1988,36
559,Arnold,Schwarzenegger,1,284,Batman & Robin ,1997,22
559,Arnold,Schwarzenegger,1,322,Eraser ,1996,30
627,David,Schwimmer,1,70,Madagascar ,2005,27
855,Peter,Scolari,1,97,The Polar Express ,2004,18
1030,Martin,Scorsese,1,119,Shark Tale ,2004,26
2211,Izabella,Scorupco,1,288,GoldenEye ,1995,23
491,Dougray,Scott,1,55,Mission: Impossible II ,2000,20
1231,Judith,Scott,1,144,The Santa Clause ,1994,14
1522,Klea,Scott,1,183,Minority Report ,2002,11
1522,Klea,Scott,1,342,Collateral ,2004,26
1819,Amber,Scott,1,229,Hook ,1991,22
701,L.,Scott Caldwell,1,79,The Fugitive ,1993,16
1210,Jason,Scott Lee,1,142,Lilo & Stitch ,2002,21
760,Kristin,Scott Thomas,1,86,Mission: Impossible ,1996,29
477,Douglas,Seale,1,53,Aladdin ,1992,56
2479,Jean,Seberg,1,332,Airport ,1970,14
2416,Kyle,Secor,1,319,Sleeping with the Enemy ,1991,16
1398,Jon,Seda,1,165,Bad Boys II ,2003,19
873,Amy,Sedaris,1,99,Elf ,2003,31
873,Amy,Sedaris,1,173,Chicken Little ,2005,19
2299,Kyra,Sedgwick,1,300,Phenomenon ,1996,26
2290,Mike,Seelig,1,298,Interview with the Vampire: The Vampire Chronicles ,1994,16
1341,George,Segal,1,158,Look Who's Talking ,1989,27
952,Tom,Selleck,1,109,Three Men and a Baby ,1987,19
497,Rade,Serbedzija,1,55,Mission: Impossible II ,2000,20
454,Andy,Serkis,1,51,King Kong ,2005,10
1456,Raymond,Serra,1,174,Teenage Mutant Ninja Turtles ,1990,32
773,Roshan,Seth,1,88,Indiana Jones and the Temple of Doom ,1984,24
533,Jane,Seymour,1,59,Wedding Crashers ,2005,15
888,Ralph,Seymour,1,101,Rain Man ,1988,36
358,Philip,Seymour Hoffman,1,41,Twister ,1996,36
358,Philip,Seymour Hoffman,1,175,Patch Adams ,1998,17
2545,Barry,Shabaka Henley,1,342,Collateral ,2004,26
201,Kiran,Shah,1,23,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",2005,28
1269,Martin,Shakar,1,149,Saturday Night Fever ,1977,31
315,Tony,Shalhoub,1,36,Men in Black ,1997,40
315,Tony,Shalhoub,1,72,Men in Black II ,2002,27
315,Tony,Shalhoub,1,259,Spy Kids ,2001,7
274,Molly,Shannon,1,32,How the Grinch Stole Christmas ,2000,27
1397,Michael,Shannon,1,165,Bad Boys II ,2003,19
1397,Michael,Shannon,1,330,Vanilla Sky ,2001,5
2061,Omar,Sharif,1,265,Doctor Zhivago ,1965,23
2121,William,Shatner,1,273,Star Trek IV: The Voyage Home ,1986,29
2121,William,Shatner,1,285,Miss Congeniality ,2000,21
150,Fiona,Shaw,1,16,Harry Potter and the Sorcerer's Stone ,2001,15
150,Fiona,Shaw,1,30,Harry Potter and the Chamber of Secrets ,2002,18
150,Fiona,Shaw,1,37,Harry Potter and the Prisoner of Azkaban ,2004,22
162,Sebastian,Shaw,1,19,Star Wars: Episode VI - Return of the Jedi ,1983,6
280,Robert,Shaw,1,33,Jaws ,1975,17
280,Robert,Shaw,1,121,The Sting ,1973,25
2398,Reta,Shaw,1,315,Mary Poppins ,1964,33
267,Wallace,Shawn,1,31,The Incredibles ,2004,21
267,Wallace,Shawn,1,38,Toy Story 2 ,1999,42
267,Wallace,Shawn,1,71,Toy Story ,1995,19
267,Wallace,Shawn,1,173,Chicken Little ,2005,19
821,Lin,Shaye,1,93,There's Something About Mary ,1998,23
1445,Harry,Shearer,1,172,Godzilla ,1998,23
1445,Harry,Shearer,1,173,Chicken Little ,2005,19
979,Martin,Sheen,1,113,Catch Me If You Can ,2002,22
1408,Charlie,Sheen,1,167,Platoon ,1986,16
1408,Charlie,Sheen,1,271,Scary Movie 3 ,2003,22
2151,Sam,Shepard,1,277,Black Hawk Down ,2001,16
2151,Sam,Shepard,1,328,The Pelican Brief ,1993,26
2513,Antony,Sher,1,336,Shakespeare in Love ,1998,44
1070,Dave,Sheridan,1,125,Scary Movie ,2000,20
1240,Peter,Shinkoda,1,145,"I, Robot ",2004,32
1618,Talia,Shire,1,197,Rocky IV ,1985,17
1618,Talia,Shire,1,217,Rocky III ,1982,34
1618,Talia,Shire,1,241,Rocky ,1976,15
94,Hristo,Shopov,1,10,The Passion of the Christ ,2004,9
2438,Martin,Short,1,323,The Prince of Egypt ,1998,31
649,John,Shrapnel,1,73,Gladiator ,2000,16
649,John,Shrapnel,1,171,101 Dalmatians ,1996,15
649,John,Shrapnel,1,180,Troy ,2004,26
1871,Elisabeth,Shue,1,236,Back to the Future Part II ,1989,22
1874,Casey,Siemaszko,1,236,Back to the Future Part II ,1989,22
2455,James,Sikking,1,328,The Pelican Brief ,1993,26
1749,Al,Silvani,1,217,Rocky III ,1982,34
1749,Al,Silvani,1,241,Rocky ,1976,15
1114,Joel,Silver,1,130,Who Framed Roger Rabbit ,1988,33
2186,Alicia,Silverstone,1,284,Batman & Robin ,1997,22
61,J.K.,Simmons,1,6,Spider-Man ,2002,23
61,J.K.,Simmons,1,9,Spider-Man 2 ,2004,10
1953,O.J.,Simpson,1,246,The Towering Inferno ,1974,17
264,Jean,Sincere,1,31,The Incredibles ,2004,21
1604,Madge,Sinclair,1,195,Coming to America ,1988,36
846,Ritchie,Singer,1,96,Crocodile Dundee ,1986,16
125,Gary,Sinise,1,14,Forrest Gump ,1994,27
125,Gary,Sinise,1,103,Apollo 13 ,1995,4
125,Gary,Sinise,1,170,Ransom ,1996,26
1422,Peter,Siragusa,1,168,Dinosaur ,2000,28
1458,Michelan,Sisti,1,174,Teenage Mutant Ninja Turtles ,1990,32
481,Tom,Sizemore,1,54,Saving Private Ryan ,1998,12
481,Tom,Sizemore,1,68,Pearl Harbor ,2001,29
481,Tom,Sizemore,1,277,Black Hawk Down ,2001,16
1400,Stellan,Skarsgård,1,166,Good Will Hunting ,1997,16
811,Tom,Skerritt,1,92,Top Gun ,1986,34
811,Tom,Skerritt,1,327,Contact ,1997,25
849,Gerry,Skilton,1,96,Crocodile Dundee ,1986,16
1693,Pat,Skipper,1,207,Erin Brockovich ,2000,13
965,Christian,Slater,1,111,Robin Hood: Prince of Thieves ,1991,16
965,Christian,Slater,1,298,Interview with the Vampire: The Vampire Chronicles ,1994,16
1684,Blair,Slater,1,206,The Truman Show ,1998,14
1729,Helen,Slater,1,213,City Slickers ,1991,21
1502,Jean,Smart,1,181,Bringing Down the House ,2003,25
1502,Jean,Smart,1,198,Sweet Home Alabama ,2002,30
146,Maggie,Smith,1,16,Harry Potter and the Sorcerer's Stone ,2001,15
146,Maggie,Smith,1,161,Sister Act ,1992,30
146,Maggie,Smith,1,229,Hook ,1991,22
146,Maggie,Smith,1,297,The First Wives Club ,1996,16
168,Will,Smith,1,20,Independence Day ,1996,20
168,Will,Smith,1,36,Men in Black ,1997,40
168,Will,Smith,1,72,Men in Black II ,2002,27
168,Will,Smith,1,90,Hitch ,2005,17
168,Will,Smith,1,119,Shark Tale ,2004,26
168,Will,Smith,1,145,"I, Robot ",2004,32
168,Will,Smith,1,165,Bad Boys II ,2003,19
168,Will,Smith,1,254,Wild Wild West ,1999,21
168,Will,Smith,1,266,Enemy of the State ,1998,41
359,Lois,Smith,1,41,Twister ,1996,36
359,Lois,Smith,1,126,Fatal Attraction ,1987,31
658,Arjay,Smith,1,74,The Day After Tomorrow ,2004,19
1184,Yeardley,Smith,1,139,As Good as It Gets ,1997,27
1244,Ebonie,Smith,1,146,Lethal Weapon 3 ,1992,33
1391,Jacob,Smith,1,164,Cheaper by the Dozen ,2003,24
1391,Jacob,Smith,1,180,Troy ,2004,26
1536,Brooke,Smith,1,185,The Silence of the Lambs ,1991,23
1739,Juney,Smith,1,215,"Good Morning, Vietnam ",1987,39
1971,Eddie,Smith,1,249,"The Karate Kid, Part II ",1986,18
67,Jimmy,Smits,1,7,Star Wars: Episode III - Revenge of the Sith ,2005,15
2022,Brittany,Snow,1,257,The Pacifier ,2005,13
323,Geraldine,Somerville,1,37,Harry Potter and the Prisoner of Azkaban ,2004,22
1465,Josef,Sommer,1,175,Patch Adams ,1998,17
1699,David,Sontag,1,208,Ocean's Twelve ,2004,30
1700,Larry,Sontag,1,208,Ocean's Twelve ,2004,30
2470,Kath,Soucie,1,331,The Rugrats Movie ,1998,11
1013,Kevin,Spacey,1,117,A Bug's Life ,1998,22
1013,Kevin,Spacey,1,188,American Beauty ,1999,23
1013,Kevin,Spacey,1,276,A Time to Kill ,1996,17
1013,Kevin,Spacey,1,338,Se7en ,1995,34
2467,David,Spade,1,331,The Rugrats Movie ,1998,11
207,Timothy,Spall,1,25,Harry Potter and the Goblet of Fire ,2005,24
207,Timothy,Spall,1,235,Lemony Snicket's A Series of Unfortunate Events ,2004,24
207,Timothy,Spall,1,286,Chicken Run ,2000,13
207,Timothy,Spall,1,330,Vanilla Sky ,2001,5
1485,John,Spencer,1,178,The Rock ,1996,14
2325,Craig,Spidle,1,304,Road to Perdition ,2002,26
1905,Joe,Spinell,1,241,Rocky ,1976,15
2302,Brent,Spiner,1,300,Phenomenon ,1996,26
1489,Gregory,Sporleder,1,178,The Rock ,1996,14
990,Cole,Sprouse,1,114,Big Daddy ,1999,24
991,Dylan,Sprouse,1,114,Big Daddy ,1999,24
2110,Timothy,Stack,1,271,Scary Movie 3 ,2003,22
1162,Nick,Stahl,1,137,Terminator 3: Rise of the Machines ,2003,11
1152,Sylvester,Stallone,1,136,Rambo: First Blood Part II ,1985,40
1152,Sylvester,Stallone,1,197,Rocky IV ,1985,17
1152,Sylvester,Stallone,1,217,Rocky III ,1982,34
1152,Sylvester,Stallone,1,241,Rocky ,1976,15
1152,Sylvester,Stallone,1,264,Spy Kids 3-D: Game Over ,2003,16
1133,Charles,Stan Frazier,1,133,Scooby-Doo ,2002,26
2423,Georg,Stanford Brown,1,320,Stir Crazy ,1980,17
1956,Jean,Stapleton,1,247,You've Got Mail ,1998,8
2484,Maureen,Stapleton,1,332,Airport ,1970,14
1634,Mike,Starr,1,199,Dumb & Dumber ,1994,20
1634,Mike,Starr,1,219,The Bodyguard ,1992,27
1830,Jack,Starrett,1,230,Blazing Saddles ,1974,31
2245,Jason,Statham,1,293,The Italian Job ,2003,16
2201,Imelda,Staunton,1,286,Chicken Run ,2000,13
1173,Don,Steele,1,138,Gremlins ,1984,8
868,Mary,Steenburgen,1,99,Elf ,2003,31
868,Mary,Steenburgen,1,340,Parenthood ,1989,35
2375,Gwen,Stefani,1,311,The Aviator ,2004,18
2368,Leslie,Stefanson,1,310,The General's Daughter ,1999,3
2064,Rod,Steiger,1,265,Doctor Zhivago ,1965,23
2502,Ben,Stein,1,335,Casper ,1995,27
1036,Toby,Stephens,1,120,Die Another Day ,2002,14
277,Mindy,Sterling,1,32,How the Grinch Stole Christmas ,2000,27
277,Mindy,Sterling,1,57,Austin Powers in Goldmember ,2002,21
277,Mindy,Sterling,1,61,Austin Powers: The Spy Who Shagged Me ,1999,39
217,Daniel,Stern,1,26,Home Alone ,1990,28
217,Daniel,Stern,1,98,Home Alone 2: Lost in New York ,1992,33
217,Daniel,Stern,1,213,City Slickers ,1991,21
1546,Carl,Steven,1,186,"Honey, I Shrunk the Kids ",1989,17
2333,Lawrence,Steven Meyers,1,305,Dick Tracy ,1990,22
501,Patrick,Stewart,1,56,X2 ,2003,26
501,Patrick,Stewart,1,124,X-Men ,2000,27
501,Patrick,Stewart,1,173,Chicken Little ,2005,19
501,Patrick,Stewart,1,323,The Prince of Egypt ,1998,31
989,Jon,Stewart,1,114,Big Daddy ,1999,24
835,Julia,Stiles,1,95,The Bourne Supremacy ,2004,18
835,Julia,Stiles,1,221,The Bourne Identity ,2002,19
238,Ben,Stiller,1,28,Meet the Fockers ,2004,26
238,Ben,Stiller,1,70,Madagascar ,2005,27
238,Ben,Stiller,1,93,There's Something About Mary ,1998,23
238,Ben,Stiller,1,110,Meet the Parents ,2000,22
238,Ben,Stiller,1,252,Dodgeball: A True Underdog Story ,2004,37
813,John,Stockwell,1,92,Top Gun ,1986,34
897,Dean,Stockwell,1,102,Air Force One ,1997,31
897,Dean,Stockwell,1,131,Beverly Hills Cop II ,1987,38
774,Philip,Stone,1,88,Indiana Jones and the Temple of Doom ,1984,24
1840,Sharon,Stone,1,232,Total Recall ,1990,24
1840,Sharon,Stone,1,238,Basic Instinct ,1992,33
1390,Alyson,Stoner,1,164,Cheaper by the Dozen ,2003,24
418,Peter,Stormare,1,47,The Lost World: Jurassic Park ,1997,35
418,Peter,Stormare,1,66,Armageddon ,1998,9
418,Peter,Stormare,1,165,Bad Boys II ,2003,19
2366,Madeleine,Stowe,1,310,The General's Daughter ,1999,3
2206,Michael,Straka,1,287,Analyze This ,1999,20
1540,Marcia,Strassman,1,186,"Honey, I Shrunk the Kids ",1989,17
1056,David,Strathairn,1,122,The Firm ,1993,21
1056,David,Strathairn,1,283,A League of Their Own ,1992,22
1870,Meryl,Streep,1,235,Lemony Snicket's A Series of Unfortunate Events ,2004,24
1870,Meryl,Streep,1,292,Kramer vs. Kramer ,1979,10
239,Barbra,Streisand,1,28,Meet the Fockers ,2004,26
2098,KaDee,Strickland,1,270,The Grudge ,2004,31
1250,Johnny,Strong,1,147,The Fast and the Furious ,2001,16
2471,Tara,Strong,1,331,The Rugrats Movie ,1998,11
1779,Lusia,Strus,1,223,50 First Dates ,2004,29
2012,Carel,Struycken,1,255,The Addams Family ,1991,18
7,Gloria,Stuart,1,1,Titanic ,1997,32
1279,Chad,Stuart,1,150,The Jungle Book ,1967,30
1738,Chintara,Sukapatana,1,215,"Good Morning, Vietnam ",1987,39
1658,Susan,Sullivan,1,202,My Best Friend's Wedding ,1997,41
2331,Neil,Summers,1,305,Dick Tracy ,1990,22
458,John,Sumner,1,51,King Kong ,2005,10
1965,Ethan,Suplee,1,248,Remember the Titans ,2000,33
410,Semion,Suradikov,1,46,Cast Away ,2000,10
1301,Kiefer,Sutherland,1,153,A Few Good Men ,1992,31
1301,Kiefer,Sutherland,1,276,A Time to Kill ,1996,17
1541,Kristine,Sutherland,1,186,"Honey, I Shrunk the Kids ",1989,17
2149,Donald,Sutherland,1,276,A Time to Kill ,1996,17
2149,Donald,Sutherland,1,293,The Italian Job ,2003,16
426,Ted,Sutton,1,48,Signs ,2002,15
1222,Mena,Suvari,1,143,American Pie 2 ,2001,24
1222,Mena,Suvari,1,188,American Beauty ,1999,23
2040,Dominique,Swain,1,261,Face/Off ,1997,36
2492,Hilary,Swank,1,334,Million Dollar Baby ,2004,23
996,Kristy,Swanson,1,114,Big Daddy ,1999,24
1328,Ed,Swanson,1,156,The Blair Witch Project ,1999,28
460,Patrick,Swayze,1,52,Ghost ,1990,15
1417,D.B.,Sweeney,1,168,Dinosaur ,2000,28
1717,Tanya,Sweet,1,211,Something's Gotta Give ,2003,34
43,Richard,Swingler,1,4,E.T. the Extra-Terrestrial ,1982,19
198,Tilda,Swinton,1,23,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",2005,28
198,Tilda,Swinton,1,330,Vanilla Sky ,2001,5
206,Eric,Sykes,1,25,Harry Potter and the Goblet of Fire ,2005,24
1569,Harold,Sylvester,1,189,An Officer and a Gentleman ,1982,6
1746,Mr.,T,1,217,Rocky III ,1982,34
1504,Angus,T. Jones,1,181,Bringing Down the House ,2003,25
2546,Richard,T. Jones,1,342,Collateral ,2004,26
259,Craig,T. Nelson,1,31,The Incredibles ,2004,21
259,Craig,T. Nelson,1,320,Stir Crazy ,1980,17
353,Vic,Tablian,1,40,Raiders of the Lost Ark ,1981,23
767,Cary-Hiroyuki,Tagawa,1,87,Planet of the Apes ,2001,22
2124,George,Takei,1,273,Star Trek IV: The Voyage Home ,1986,29
882,Oleg,Taktarov,1,100,National Treasure ,2004,20
1229,Paige,Tamada,1,144,The Santa Clause ,1994,14
1584,Amber,Tamblyn,1,192,The Ring ,2002,16
271,Jeffrey,Tambor,1,32,How the Grinch Stole Christmas ,2000,27
271,Jeffrey,Tambor,1,93,There's Something About Mary ,1998,23
271,Jeffrey,Tambor,1,148,Doctor Dolittle ,1998,23
2218,Jessica,Tandy,1,290,Driving Miss Daisy ,1989,24
2205,Bart,Tangredi,1,287,Analyze This ,1999,20
384,Steven,Tash,1,43,Ghost Busters ,1984,13
870,Daniel,Tay,1,99,Elf ,2003,31
541,Noah,Taylor,1,60,Charlie and the Chocolate Factory ,2005,5
541,Noah,Taylor,1,184,Lara Croft: Tomb Raider ,2001,23
541,Noah,Taylor,1,330,Vanilla Sky ,2001,5
1137,Rod,Taylor,1,134,One Hundred and One Dalmatians ,1961,24
1431,Lili,Taylor,1,170,Ransom ,1996,26
1551,Elizabeth,Taylor,1,187,The Flintstones ,1994,31
1682,Holland,Taylor,1,206,The Truman Show ,1998,14
1682,Holland,Taylor,1,264,Spy Kids 3-D: Game Over ,2003,16
1682,Holland,Taylor,1,299,George of the Jungle ,1997,22
1687,Ron,Taylor,1,206,The Truman Show ,1998,14
1991,Christine,Taylor,1,252,Dodgeball: A True Underdog Story ,2004,37
2031,Elayn,Taylor,1,258,Dr. Dolittle 2 ,2001,12
2215,Rip,Taylor,1,289,Indecent Proposal ,1993,23
2410,Dub,Taylor,1,318,Maverick ,1994,9
135,Jonathan,Taylor Thomas,1,15,The Lion King ,1994,28
208,David,Tennant,1,25,Harry Potter and the Goblet of Fire ,2005,24
1769,Lee,Tergesen,1,220,Wayne's World ,1992,27
2378,Scott,Terra,1,312,Daredevil ,2003,31
1512,Todd,Tesen,1,182,Hulk ,2003,5
1737,Tung,Thanh Tran,1,215,"Good Morning, Vietnam ",1987,39
1186,Jill,the Dog,1,139,As Good as It Gets ,1997,27
1187,Timer,the Dog,1,139,As Good as It Gets ,1997,27
630,Cedric,the Entertainer,1,70,Madagascar ,2005,27
630,Cedric,the Entertainer,1,94,Ice Age ,2002,22
2244,Charlize,Theron,1,293,The Italian Job ,2003,16
2459,Justin,Theroux,1,329,Charlie's Angels: Full Throttle ,2003,20
2023,Max,Thieriot,1,257,The Pacifier ,2005,13
1495,Lynne,Thigpen,1,179,Anger Management ,2003,10
34,Henry,Thomas,1,4,E.T. the Extra-Terrestrial ,1982,19
41,C.,Thomas Howell,1,4,E.T. the Extra-Terrestrial ,1982,19
521,Lea,Thompson,1,58,Back to the Future ,1985,30
521,Lea,Thompson,1,236,Back to the Future Part II ,1989,22
362,Scott,Thomson,1,41,Twister ,1996,36
2185,Uma,Thurman,1,284,Batman & Robin ,1997,22
1434,Nancy,Ticotin,1,170,Ransom ,1996,26
1715,Rachel,Ticotin,1,211,Something's Gotta Give ,2003,34
1715,Rachel,Ticotin,1,232,Total Recall ,1990,24
1715,Rachel,Ticotin,1,325,Con Air ,1997,18
730,Maura,Tierney,1,83,Liar Liar ,1997,39
1697,Don,Tiffany,1,208,Ocean's Twelve ,2004,30
1459,Leif,Tilden,1,174,Teenage Mutant Ninja Turtles ,1990,32
296,Jennifer,Tilly,1,34,"Monsters, Inc. ",2001,24
296,Jennifer,Tilly,1,83,Liar Liar ,1997,39
1110,Alan,Tilvern,1,130,Who Framed Roger Rabbit ,1988,33
2090,Stephen,Tobolowsky,1,269,Freaky Friday ,2003,22
1872,James,Tolkan,1,236,Back to the Future Part II ,1989,22
714,Marisa,Tomei,1,81,What Women Want ,2000,8
714,Marisa,Tomei,1,179,Anger Management ,2003,10
659,Tamlyn,Tomita,1,74,The Day After Tomorrow ,2004,19
2336,Lily,Tomlin,1,306,Nine to Five ,1980,29
2395,David,Tomlinson,1,315,Mary Poppins ,1964,33
1861,Jeffrey,Toobin,1,234,Fahrenheit 9/11 ,2004,13
314,Rip,Torn,1,36,Men in Black ,1997,40
314,Rip,Torn,1,72,Men in Black II ,2002,27
314,Rip,Torn,1,252,Dodgeball: A True Underdog Story ,2004,37
1089,Katharine,Towne,1,127,What Lies Beneath ,2000,23
954,Nancy,Travis,1,109,Three Men and a Baby ,1987,19
737,John,Travolta,1,84,Grease ,1978,30
737,John,Travolta,1,149,Saturday Night Fever ,1977,31
737,John,Travolta,1,158,Look Who's Talking ,1989,27
737,John,Travolta,1,261,Face/Off ,1997,36
737,John,Travolta,1,282,Pulp Fiction ,1994,35
737,John,Travolta,1,300,Phenomenon ,1996,26
737,John,Travolta,1,310,The General's Daughter ,1999,3
2402,Arthur,Treacher,1,315,Mary Poppins ,1964,33
2037,Danny,Trejo,1,259,Spy Kids ,2001,7
148,Saunders,Triplets,1,16,Harry Potter and the Sorcerer's Stone ,2001,15
1051,Jeanne,Tripplehorn,1,122,The Firm ,1993,21
1051,Jeanne,Tripplehorn,1,238,Basic Instinct ,1992,33
515,Verne,Troyer,1,57,Austin Powers in Goldmember ,2002,21
515,Verne,Troyer,1,61,Austin Powers: The Spy Who Shagged Me ,1999,39
1587,François,Truffaut,1,193,Close Encounters of the Third Kind ,1977,27
1003,Daniel,Truhitte,1,115,The Sound of Music ,1965,10
437,Kenneth,Tsang,1,49,Rush Hour 2 ,2001,19
437,Kenneth,Tsang,1,120,Die Another Day ,2002,14
814,Barry,Tubb,1,92,Top Gun ,1986,34
742,Michael,Tucci,1,84,Grease ,1978,30
2457,Stanley,Tucci,1,328,The Pelican Brief ,1993,26
431,Chris,Tucker,1,49,Rush Hour 2 ,2001,19
